pseudo_user,VOC건수,대표공항,주VOC유형,주카테고리
dd8eb3f745865e31,1,제주공항,불편불만,직원관련
ddc145abfd80b62f,1,광주공항,불편불만,직원관련
ddc1a81d896a65fe,1,제주공항,불편불만,직원관련
ddd19c3b833dea44,1,청주공항,단순문의,기타
dde058eb4b646ed9,1,제주공항,VOC기타,기타
ddf42d147d532214,1,제주공항,불편불만,터미널
ddf6020c3e5ee2a6,1,김포공항,사실확인,기타
ddfdedf44ffe9176,1,김포공항,칭찬,직원관련
de0921f0129db408,1,광주공항,제안건의,기타
de0ac4d63f746ba5,1,청주공항,제안건의,보안검색
de1fec5b48cd3d55,1,광주공항,불편불만,터미널
de285a6436791539,1,김해공항,불편불만,터미널
08fb76e0da6aeb57,1,청주공항,사실확인,주차장
090aa532be243277,1,김포공항,불편불만,주차장
090c95d845a35b69,1,여수공항,불편불만,상업시설
def7c5ebf369b94f,1,제주공항,불편불만,직원관련
def98d2e89db4f5f,1,김포공항,유실물신고,기타
defa66b1c8401bdc,1,김해공항,칭찬,직원관련
df01dd99e70c52d3,1,김포공항,불편불만,기타
de2a839f5a252689,1,청주공항,사실확인,공사업무
de3b7ca385ef9610,1,청주공항,불편불만,주차장
de4e5323aa032e64,1,김포공항,불편불만,직원관련
de50cb1482cfcdf2,1,본사,단순문의,ID체크
de56a26df203f6fe,1,울산공항,불편불만,보안검색
de5cb556f022a145,1,김해공항,불편불만,직원관련
de613b4796542266,1,제주공항,불편불만,직원관련
de6ac78fdc9ca48a,1,청주공항,제안건의,터미널
de7a4f9a2f8efba3,1,김해공항,불편불만,직원관련
de7b21d5726d6a70,1,김포공항,칭찬,직원관련
de7f2c40e482f7ed,1,본사,불편불만,직원관련
de80e683c1875870,1,김해공항,불편불만,직원관련
df1e3cee241b4987,1,김해공항,단순문의,ID체크
df208af12db00551,1,제주공항,불편불만,직원관련
df2f61bb785c1968,1,대구공항,칭찬,직원관련
df4d7c3bfe9105d0,1,김해공항,칭찬,직원관련
df4db06a6a31f221,1,제주공항,불편불만,직원관련
df4fab140868d0d8,1,김포공항,제안건의,기타
df5a076b2e981308,1,김해공항,VOC기타,기타
de80f32fb06f9226,1,김포공항,사실확인,직원관련
de95f7d4e1af3537,1,청주공항,불편불만,직원관련
de99a3f71b6f5a74,1,청주공항,불편불만,직원관련
dea90549165333d3,1,김해공항,불편불만,직원관련
dec33058a60232ef,1,김포공항,불편불만,직원관련
dec4e37e93a75c9f,1,김포공항,제안건의,기타
dece125c110c7d48,1,제주공항,VOC기타,항공사
ded2d57bce95575f,1,김해공항,불편불만,주차장
deec3a0ca22aa8ee,1,본사,단순문의,공사업무
089fe36d77808cdd,1,김포공항,불편불만,직원관련
08a09572ce8fc919,1,제주공항,불편불만,터미널
08abe282227d1d5f,1,청주공항,불편불만,직원관련
08ac78a835121b35,1,김포공항,항공기소음,기타
08b6413fa33bad98,1,제주공항,단순문의,ID체크
08bf04bb334776ea,1,김포공항,단순문의,기타
08c28198d7e0ab67,1,김해공항,단순문의,보안검색
08c9d48daef4869d,1,김해공항,유실물신고,기타
08d1b8319d529cb6,1,김포공항,제안건의,터미널
08f292f0bca9261c,1,김해공항,불편불만,직원관련
08f51bd38b4d8f72,1,김포공항,불편불만,주차장
08f5c6f91fa8b563,1,제주공항,단순문의,보안검색
07d855ebde067bd6,1,제주공항,불편불만,직원관련
df06aab2c95efb40,1,김해공항,불편불만,ID체크
df15444e77085d7c,1,김포공항,불편불만,직원관련
df1de3862f62c311,1,청주공항,불편불만,터미널
e08b93e6b29a2fc1,1,김포공항,제안건의,기타
e08d3d3aee844a87,1,김해공항,불편불만,ID체크
df5b9f6099628e41,1,김포공항,VOC기타,공사업무
df71da3e98bb6159,1,김해공항,불편불만,주차장
dfa893aba88ed249,1,김해공항,칭찬,직원관련
dfaa2e88d407ef2d,1,김포공항,칭찬,직원관련
dfb63565b2f178b5,1,제주공항,VOC기타,항공사
dfbdc1968a92cfcb,1,김포공항,불편불만,직원관련
dfbe7ddf9a3410c2,1,김해공항,제안건의,기타
dfe83dd090cfc52d,1,김해공항,제안건의,터미널
dfe9f7090860c851,1,김포공항,불편불만,기타
dff3f0cb0626d6c1,1,제주공항,불편불만,기타
dff428e45203c3a3,1,김해공항,사실확인,직원관련
dff55c2c5683b25c,1,김포공항,VOC기타,기타
df024ae164873c81,1,청주공항,사실확인,공사업무
0896f87e4472a98c,1,양양공항,불편불만,공사업무
e0dc119cc67f96f2,1,김포공항,불편불만,직원관련
e0e794ca1ffa4748,1,제주공항,유실물신고,기타
e0fd994d100e4106,1,김해공항,불편불만,ID체크
e12139376db85b5a,1,제주공항,불편불만,터미널
e12b0ea095ff828d,1,김해공항,VOC기타,기타
e12b36a710e43d39,1,청주공항,불편불만,직원관련
dff966d19abae37d,1,김포공항,VOC기타,기타
e0166e09f5d30d2e,1,대구공항,불편불만,보안검색
e017dcf187c402bd,1,본사,불편불만,기타
e0248bdacf740d34,1,김해공항,불편불만,주차장
e03b21b032bba335,1,김해공항,단순문의,항공사
e03c28dd1b5433ea,1,김해공항,불편불만,주차장
e054670d34c332b5,1,김포공항,단순문의,보안검색
e0781c93e660ae13,1,무안공항,단순문의,기타
e083be28f92c9179,1,청주공항,불편불만,주차장
e08a4eb9782c2511,1,김포공항,VOC기타,항공사
07f65a435763ca49,1,김해공항,불편불만,터미널
07f84b495ff32e9c,1,김해공항,불편불만,주차장
0810bafbf6f3c09e,1,청주공항,사실확인,주차장
081c6756f66037d8,1,제주공항,불편불만,주차장
081d2149084834fc,1,대구공항,단순문의,보안검색
0820e9f6b8c7889f,1,양양공항,불편불만,터미널
0842ae86bcb3c478,1,본사,불편불만,기타
0844e4389c0d1b04,1,김포공항,불편불만,연계교통
084b7909ae400e8f,1,대구공항,단순문의,주차장
0867923925b7467d,1,청주공항,불편불만,주차장
0871ac40dcb79633,1,제주공항,불편불만,상업시설
0878a16afde980ae,1,청주공항,단순문의,주차장
088cd262c188fcb4,1,제주공항,단순문의,기타
e0959f7ccfe304b8,1,제주공항,불편불만,주차장
e0b3be1d0c95cb15,1,대구공항,불편불만,직원관련
e0c2792efe074f0e,1,청주공항,단순문의,항공사
e280800b47cbd4ad,1,김포공항,단순문의,보안검색
e2813ef1d51b1a99,1,김포공항,불편불만,기타
e14602e06dab3f3a,1,김포공항,항공기소음,기타
e14a3e2a11aa08a9,1,김해공항,제안건의,주차장
e151107f01dbe9ea,1,김포공항,칭찬,직원관련
e15a09506b30ae86,1,김포공항,불편불만,기타
e1a396441a4db4f8,1,제주공항,불편불만,주차장
e1a3f1dfe19ec13b,1,광주공항,칭찬,직원관련
e1ac0fcad9282274,1,김포공항,불편불만,공사업무
e1b542cfff70ab22,1,김포공항,불편불만,상업시설
e1b833e6a8b88364,1,청주공항,불편불만,주차장
e1c7ad2e75aeadd1,1,김해공항,불편불만,터미널
e1cdd07d0cd1ea5f,1,대구공항,제안건의,상업시설
e1dcd09ee81a6c20,1,김포공항,칭찬,직원관련
07db38782fb803b8,1,제주공항,불편불만,직원관련
07f050c6f2fff724,1,본사,제안건의,기타
e2fc56ce8be74e9e,1,김포공항,제안건의,터미널
e3015cb5c14b861b,1,김포공항,제안건의,주차장
e3035629f1623e0d,1,본사,제안건의,기타
e1e9e385246e151a,1,김해공항,불편불만,주차장
e201fadea2b33b13,1,청주공항,제안건의,터미널
e20623f4e04be606,1,제주공항,VOC기타,기타
e207607d75bfe680,1,김포공항,제안건의,기타
e20f2bb833359a75,1,여수공항,사실확인,기타
e214526a06cf91c4,1,김포공항,단순문의,주차장
e21c5180f92db930,1,대구공항,VOC기타,주차장
e246082b9a9734c6,1,제주공항,불편불만,직원관련
e24da4610ec52a5f,1,제주공항,불편불만,직원관련
e2554a0edb317451,1,제주공항,불편불만,직원관련
e2689a5e67de9b3b,1,청주공항,불편불만,직원관련
e2708a0bc7188ab8,1,본사,단순문의,기타
e27ffcc30d00102e,1,김해공항,불편불만,직원관련
e3294f787b573e01,1,제주공항,VOC기타,기타
e3326e4d54157a7b,1,김해공항,불편불만,항공사
e343528566e42249,1,청주공항,불편불만,직원관련
e351b2a9084dc4b9,1,대구공항,칭찬,직원관련
e35e6999bbf843a0,1,제주공항,제안건의,기타
e366ef1b89a6b4fc,1,제주공항,불편불만,터미널
e291c713a441f81b,1,김포공항,칭찬,직원관련
e29bf1d28c4c0c11,1,김해공항,단순문의,기타
e2b39bd01133ea2f,1,제주공항,제안건의,연계교통
e2baa9d7f2ba69d2,1,김포공항,단순문의,직원관련
e2de0ff5fb6dd99d,1,청주공항,불편불만,주차장
e2de851080176924,1,김해공항,불편불만,터미널
e2e5cd4f78981298,1,김해공항,유실물신고,기타
e2e5db84f3be5a25,1,김해공항,단순문의,ID체크
e2f6847d3f0d6c7f,1,제주공항,불편불만,상업시설
e2fa28830c22d58a,1,청주공항,불편불만,터미널
e3a5ff6a4be458c8,1,청주공항,불편불만,직원관련
e3aa0ce7c0f6e4f7,1,김포공항,불편불만,연계교통
e3bd476ca6413e52,1,김포공항,불편불만,기타
e3c17b7c8d26afd3,1,김해공항,칭찬,직원관련
e3c8a4ec5eefcc77,1,김포공항,불편불만,기타
e3cb63ed71c140c9,1,김해공항,제안건의,터미널
e3df6dec6198aebb,1,청주공항,단순문의,상업시설
e3e5f5782c4e9788,1,김해공항,불편불만,주차장
e3f672a891caf757,1,제주공항,단순문의,주차장
e309192094d880dd,1,김해공항,불편불만,공사업무
e3156140937867a2,1,광주공항,불편불만,직원관련
e320e25a473dc086,1,본사,항공기소음,공사업무
e3211ee9c367dddf,1,김포공항,불편불만,기타
e325a8a9e9bdcae2,1,김해공항,불편불만,공사업무
e325bb63e6012c21,1,대구공항,불편불만,직원관련
e3270ad949623da0,1,청주공항,불편불만,직원관련
e411177e865583bd,1,김해공항,불편불만,직원관련
e419cd693f7f88fd,1,김해공항,불편불만,직원관련
e423c4e6932d223d,1,김해공항,칭찬,직원관련
e43183de3c95b0a8,1,청주공항,불편불만,주차장
e4343ff594086e04,1,무안공항,불편불만,터미널
e442e8bd0c9c2281,1,김포공항,불편불만,상업시설
e4495ba04e88d4cd,1,제주공항,VOC기타,기타
e44eba9c0a6e23b6,1,김해공항,불편불만,직원관련
e45a7f7e11c5964b,1,청주공항,단순문의,주차장
e466d0016ffd12ff,1,김포공항,사실확인,터미널
e36af41d33d1c307,1,김해공항,불편불만,연계교통
e38325e2426f9fc9,1,본사,제안건의,기타
e385de71af439373,1,제주공항,사실확인,주차장
e38c6d4c223f93f0,1,김해공항,불편불만,주차장
e397b79e3ba91afe,1,제주공항,VOC기타,터미널
e3a010d55e90775e,1,제주공항,불편불만,직원관련
e4a99fdff5017ce5,1,군산공항,단순문의,기타
e4ac975d6f499657,1,김포공항,제안건의,기타
e4b2ebe64d93fd05,1,본사,VOC기타,기타
e4b53e646d2da0e0,1,제주공항,불편불만,터미널
e4bd907851b88e06,1,청주공항,칭찬,직원관련
e4c154cfd34f3d55,1,김포공항,제안건의,주차장
e4c15abf7dd78961,1,김해공항,칭찬,직원관련
e4d5c607e09cb0e7,1,김포공항,유실물신고,기타
e4e0328794d20039,1,본사,단순문의,보안검색
e4e4d0b3993c4479,1,김포공항,불편불만,기타
e4e9becb4247e0f8,1,청주공항,불편불만,주차장
e4edc786af4f93d1,1,제주공항,불편불만,터미널
e3f709b6942a81e6,1,청주공항,제안건의,기타
e402c638a1c03ef0,1,울산공항,단순문의,터미널
e4062f6df550232b,1,대구공항,불편불만,직원관련
e40c4643bf8303f1,1,김포공항,칭찬,직원관련
077a814ad7ac2b03,1,김포공항,제안건의,터미널
077aaae5ce25bbc0,1,김해공항,단순문의,ID체크
0786737f6d4aef5b,1,제주공항,불편불만,직원관련
0793829c3d38fe92,1,김해공항,불편불만,직원관련
0794daae225a93a7,1,제주공항,불편불만,직원관련
07984cc0bc95ffce,1,김포공항,칭찬,직원관련
079b5a90f06bb9fc,1,본사,제안건의,기타
07aaf6102fef863b,1,김해공항,불편불만,주차장
07b62fd5c3bf4109,1,김해공항,칭찬,직원관련
07bbeb27258b309b,1,김포공항,불편불만,터미널
07cc52876b0cf8e0,1,김해공항,불편불만,터미널
07cfa06a799c6105,1,청주공항,불편불만,상업시설
06bedf65d0a1068b,1,김해공항,사실확인,기타
e47890cb98049f05,1,대구공항,불편불만,기타
e478c9baf2c66766,1,본사,제안건의,공사업무
e47ba2a283181ee0,1,김해공항,불편불만,직원관련
e5cd19fd15da0b03,1,김해공항,불편불만,직원관련
e5cd575fd03b86c7,1,광주공항,불편불만,직원관련
e4eea407840047e2,1,무안공항,불편불만,기타
e4fa6ce567f5ef59,1,제주공항,불편불만,ID체크
e50191f4feca1970,1,무안공항,제안건의,항공사
e50564f7ca28ce3f,1,제주공항,VOC기타,직원관련
e50be8e0842a7cb5,1,제주공항,유실물신고,기타
e5152679dc7c464c,1,청주공항,VOC기타,기타
e531593e92eb2803,1,김포공항,칭찬,직원관련
e5428aa8b264a695,1,제주공항,불편불만,터미널
e54d0489725c4964,1,제주공항,불편불만,직원관련
e553ac18959e277a,1,본사,VOC기타,인천공항
e556487327fd5cba,1,제주공항,단순문의,보안검색
e5686833985bef6a,1,김포공항,불편불만,주차장
e473e8ac8dfc496a,1,제주공항,불편불만,직원관련
077795bd84df8950,1,울산공항,불편불만,직원관련
e60a73d722c057d2,1,제주공항,불편불만,상업시설
e615bf2e270c1464,1,김해공항,불편불만,공사업무
e61687cd2720eeb7,1,김포공항,단순문의,주차장
e61d106ca5ce8ca7,1,제주공항,불편불만,터미널
e56fa2fe9a171cf8,1,광주공항,불편불만,직원관련
e57279f8b19f34a6,1,김포공항,불편불만,기타
e5762305e78d42af,1,광주공항,불편불만,보안검색
e57774856e3a77b4,1,청주공항,단순문의,상업시설
e57e4be04989147f,1,제주공항,사실확인,보안검색
e57f04b311f5b0b7,1,김포공항,VOC기타,공사업무
e5888e3a0dd2316e,1,제주공항,불편불만,직원관련
e58f320b6c8cb862,1,김해공항,제안건의,기타
e5a2afc894cc1ade,1,대구공항,불편불만,직원관련
e5a456bfe2ad8fc1,1,김해공항,단순문의,주차장
e5b754e2c06ded68,1,김해공항,불편불만,연계교통
e5c31ac09813b480,1,김포공항,불편불만,주차장
06ff64b1a675fdf6,1,청주공항,불편불만,직원관련
0704ea66d4814993,1,김포공항,불편불만,주차장
070c371129be809b,1,김포공항,단순문의,주차장
070d92fadf70757d,1,대구공항,항공기소음,기타
07202a9268ce3a23,1,김포공항,칭찬,직원관련
072d02de35df787b,1,김포공항,불편불만,직원관련
074c1a4826b584ba,1,김포공항,불편불만,터미널
0758bbeeffcdf1d2,1,제주공항,불편불만,직원관련
076fc25b1eec17ca,1,광주공항,불편불만,직원관련
e5e49c096ce3ffef,1,양양공항,칭찬,직원관련
e5e56816e026a49b,1,김포공항,불편불만,직원관련
e5eb57ba92917fc1,1,제주공항,불편불만,직원관련
e5ed62149ab089ad,1,광주공항,단순문의,기타
e5f7c998e1332096,1,김해공항,불편불만,직원관련
e5fa5721d953ddac,1,대구공항,불편불만,직원관련
e606d328fff0b873,1,본사,단순문의,항공사
e6ceb4bf6fe3218a,1,김포공항,단순문의,연계교통
e62e778dc6544e38,1,청주공항,칭찬,직원관련
e631bfcaedc8765a,1,대구공항,불편불만,상업시설
e638bc39e99b41c7,1,김해공항,불편불만,기타
e63ce9177ca466c8,1,청주공항,불편불만,직원관련
e6597322973e978f,1,제주공항,단순문의,주차장
e662299ca6fdfb03,1,김포공항,항공기소음,기타
e66405e4e8aa335c,1,제주공항,불편불만,직원관련
e6666a7b388261d0,1,김포공항,항공기소음,공사업무
e66b87042a6a6199,1,청주공항,단순문의,공사업무
e676ccf7caa6d7e2,1,청주공항,불편불만,직원관련
e67ec11eefdeb897,1,대구공항,단순문의,항공사
e67fa6dcc0c6eac2,1,제주공항,불편불만,터미널
06ce2fedd78128e6,1,김해공항,불편불만,직원관련
06ee8aa65dc58d86,1,김해공항,불편불만,기타
06f96542c3a92dff,1,김포공항,VOC기타,기타
e778e3e242e78924,1,김포공항,불편불만,기타
e77928642c1c20ba,1,김해공항,불편불만,직원관련
e791d3a86daaba6c,1,김해공항,불편불만,기타
e6952fe09bebeea8,1,제주공항,불편불만,터미널
e69664e7783dc7ce,1,김포공항,VOC기타,기타
e69aa668548b3b1e,1,김포공항,불편불만,직원관련
e6a3c2a48a5815da,1,김해공항,VOC기타,공사업무
e6a46ec62b43a50d,1,김포공항,단순문의,터미널
e6a7a1c9145a1ea8,1,김포공항,단순문의,연계교통
e6adc84a589c4113,1,김해공항,불편불만,직원관련
e6af20df8440dfa3,1,대구공항,불편불만,자회사
e6b1405a1e915301,1,울산공항,불편불만,직원관련
e6b46979e004610d,1,김포공항,불편불만,터미널
e6b6194e0e8d4738,1,김해공항,불편불만,직원관련
e6b67972cdb7b3d2,1,청주공항,불편불만,주차장
e6c8ff7effed85d9,1,김해공항,제안건의,주차장
e8395d7002f5d8fa,1,김포공항,불편불만,직원관련
e8406b1c1176fa4c,1,김포공항,불편불만,터미널
e857d9835b1753e8,1,청주공항,불편불만,터미널
e866e09b32729f02,1,김해공항,불편불만,직원관련
e6e16e1ad4cc8228,1,김해공항,불편불만,직원관련
e6f7ca173a4cf25a,1,김해공항,불편불만,직원관련
e7054fc63d712031,1,김포공항,불편불만,터미널
e71b12243fdf515f,1,본사,불편불만,보안검색
e723420cb118964d,1,울산공항,불편불만,직원관련
e72941d349b4daf6,1,제주공항,불편불만,보안검색
e735a7240b89a915,1,무안공항,제안건의,공사업무
e736dd0746be9338,1,김포공항,단순문의,보안검색
e747c3098b906648,1,본사,제안건의,공사업무
e74cc00e835af3e9,1,청주공항,제안건의,기타
e75863e23afe49f4,1,청주공항,불편불만,주차장
e75d02d9afc46eae,1,제주공항,제안건의,터미널
066510eb6ea95050,1,김해공항,불편불만,터미널
0669ed852fa674c9,1,제주공항,칭찬,직원관련
067684fc0c11f0b0,1,제주공항,불편불만,주차장
067e32753ae6552c,1,김포공항,단순문의,항공사
06829275e577728d,1,김포공항,항공기소음,기타
069095f43de3ae8d,1,김포공항,불편불만,직원관련
06967cb95d07254f,1,김해공항,불편불만,ID체크
06aa037f342f31cc,1,청주공항,칭찬,직원관련
05abbcc3820168bb,1,김해공항,불편불만,직원관련
e79c6cfadb001419,1,제주공항,불편불만,주차장
e7b1db189d9a30ec,1,대구공항,불편불만,직원관련
e8032ff5e4de48c2,1,김포공항,단순문의,상업시설
e809af42e281cb0c,1,김포공항,단순문의,기타
e8177c74f1a9554c,1,김포공항,단순문의,보안검색
e82e04f18a091b43,1,김포공항,단순문의,기타
e835d1f5fbdfd57b,1,제주공항,불편불만,직원관련
e8709343a36e1a5c,1,김해공항,불편불만,직원관련
e8719ca5670084a2,1,제주공항,불편불만,직원관련
e8777d4c1ef454b6,1,무안공항,제안건의,연계교통
e882a337efaed846,1,김해공항,불편불만,직원관련
e888166c7d93c0f9,1,본사,단순문의,공사업무
e89114c26baabb16,1,김포공항,칭찬,직원관련
e8a3378cdd0473e5,1,제주공항,불편불만,터미널
e8ad4df9e286079d,1,본사,불편불만,직원관련
e8b60869c85dbc5c,1,대구공항,불편불만,직원관련
e8cd24808e1bf807,1,본사,제안건의,기타
e8cd60d14b70af49,1,김포공항,불편불만,직원관련
e8d43577f70b78d8,1,김포공항,불편불만,항공사
e795b615ef15e868,1,대구공항,단순문의,기타
062d33f844ae4af5,1,김해공항,단순문의,공사업무
06413b545cdbe93c,1,김해공항,단순문의,주차장
0647887baeccfddb,1,청주공항,불편불만,주차장
ea3ec16c3bb2cfdc,1,제주공항,칭찬,직원관련
ea3ecd9bb7813824,1,본사,VOC기타,항공사
ea40d6765d9a5640,1,김해공항,불편불만,주차장
e8e791ec5aa898fb,1,김포공항,불편불만,상업시설
e90aca8d12287c85,1,김해공항,유실물신고,공사업무
e91945991cc1ef7b,1,광주공항,칭찬,직원관련
e9255b70faf3ec9e,1,김포공항,불편불만,터미널
e933d78f7682edad,1,무안공항,단순문의,상업시설
e9521577fed2b9f4,1,김포공항,칭찬,직원관련
e960050c3412a972,1,청주공항,불편불만,직원관련
e96e0f9f9c657b7a,1,제주공항,불편불만,터미널
e9944af015812961,1,포항경주공항,불편불만,직원관련
e994a16deba5e57d,1,제주공항,불편불만,직원관련
e99d4a68c468cb89,1,제주공항,불편불만,보안검색
e9ab5aa01b2a0d3c,1,대구공항,칭찬,직원관련
e9b4f11e81993751,1,무안공항,VOC기타,공사업무
05c9a5cf1eddc702,1,제주공항,불편불만,직원관련
05cc70223ce36a80,1,김포공항,제안건의,터미널
05d510ce2d182bda,1,김포공항,칭찬,직원관련
05d5be6062cfc7a9,1,본사,단순문의,기타
05f7f0b950e6a927,1,김포공항,제안건의,보안검색
05fd5226187f17c1,1,대구공항,제안건의,터미널
05fdb52bf34c24db,1,김해공항,칭찬,직원관련
05fe44f6777e5dbc,1,김포공항,제안건의,기타
e9ccf1bf3bc293cb,1,제주공항,사실확인,상업시설
e9eb6837e2f485e5,1,무안공항,VOC기타,기타
e9f3dae3e289683c,1,김해공항,제안건의,주차장
e9f5fe2b48bf6ba8,1,울산공항,불편불만,터미널
e9fcdcfe68c5f2cc,1,김해공항,사실확인,터미널
ea203280b815b740,1,김포공항,단순문의,공사업무
ea2cfbb717f748f7,1,김포공항,불편불만,직원관련
ea339ee6a2eada46,1,청주공항,단순문의,ID체크
ea4f3e3b7ff80967,1,제주공항,단순문의,기타
ea5a3b5845b268f9,1,김해공항,단순문의,기타
ea72cf8245b5236d,1,김해공항,불편불만,보안검색
ea75169c24f92ba5,1,제주공항,불편불만,상업시설
ea9a9aef501b3cc5,1,무안공항,단순문의,공사업무
eab5c68a4dc11876,1,김포공항,칭찬,공사업무
eac14ede5b6ca6ed,1,대구공항,단순문의,항공사
ead5eb55d1a8a69c,1,제주공항,제안건의,기타
eadd606b28f8a290,1,김포공항,칭찬,직원관련
eae483c8b0d0c918,1,김포공항,불편불만,연계교통
eaf6a4682437e99e,1,여수공항,불편불만,주차장
e9b69183ced0a288,1,김해공항,사실확인,기타
05b1cd6e29f91eb5,1,김포공항,불편불만,기타
05b91f76063775f7,1,대구공항,불편불만,직원관련
05c38b28174a23aa,1,제주공항,단순문의,보안검색
05c46ea55a54dca0,1,김포공항,불편불만,주차장
ebfe26b719beb199,1,김해공항,불편불만,직원관련
ec0e58f34b19cbb2,1,김포공항,불편불만,ID체크
eafebdcb4a390dd1,1,김포공항,제안건의,기타
eb05863b402a8fb9,1,김해공항,칭찬,직원관련
eb05d9b8ac3b3ae1,1,김포공항,불편불만,직원관련
eb106e92336b171f,1,제주공항,불편불만,직원관련
eb49977df98d84dd,1,김포공항,VOC기타,상업시설
eb4d44b599c7cfaa,1,김해공항,불편불만,연계교통
eb52d890b87609b6,1,김포공항,불편불만,직원관련
eb56611b966d0b3b,1,청주공항,불편불만,상업시설
eb598f56d588a9a2,1,김포공항,단순문의,기타
eb5aa33f97003ae2,1,김포공항,불편불만,직원관련
eb652d0511efaf26,1,김포공항,불편불만,직원관련
eb7617a6f8e1d268,1,김포공항,단순문의,상업시설
eb7a076cdbd814f2,1,광주공항,칭찬,직원관련
eb82a5df44cd5b08,1,김해공항,칭찬,직원관련
ec31b766e5930a82,1,제주공항,불편불만,항공사
ec32908aa107bf0a,1,김포공항,칭찬,직원관련
ec396cb24dc4f013,1,김해공항,불편불만,터미널
ec42ffb27f308588,1,김해공항,불편불만,터미널
ec4d172df96ab334,1,청주공항,불편불만,상업시설
ec5f5c72f8e1de5e,1,청주공항,단순문의,주차장
ec60d8113d6f6fc0,1,제주공항,불편불만,기타
eb953e747f965472,1,김해공항,VOC기타,공사업무
eb9af58f2b43fec7,1,광주공항,불편불만,기타
eba2d4013bfed9d2,1,제주공항,불편불만,터미널
ebc5f43dfeafafaa,1,김해공항,불편불만,기타
ebd38f4ca60a504d,1,김해공항,불편불만,터미널
ebdce02bc223a54b,1,본사,VOC기타,항공사
ebe835ce400e8157,1,김포공항,불편불만,기타
ebeba29e26aeb218,1,제주공항,단순문의,상업시설
ebfb664bcb5fe769,1,청주공항,불편불만,연계교통
053ea2e5ea5bd6ae,1,김해공항,제안건의,터미널
054b619916ef37d6,1,대구공항,칭찬,직원관련
05520fda5310bd70,1,제주공항,불편불만,직원관련
0556d22845c11718,1,대구공항,항공기소음,공사업무
055adf341f16c51f,1,김포공항,제안건의,공사업무
057f75039e66e8a7,1,제주공항,사실확인,기타
058b7ddeab703f25,1,제주공항,불편불만,기타
05934215ff9d8ee6,1,김해공항,불편불만,직원관련
059c2ff97248c6de,1,제주공항,단순문의,기타
059f8b387064d473,1,제주공항,불편불만,항공사
0496cc58168c1bc0,1,김해공항,사실확인,기타
ec17f589ba72d606,1,김포공항,불편불만,연계교통
ec1b81e6205dc99b,1,사천공항,불편불만,직원관련
ec1bbc28ab345335,1,김포공항,단순문의,공사업무
ec2072bb908a8e22,1,제주공항,불편불만,터미널
ec22183015faf85e,1,김해공항,불편불만,직원관련
ed5a3e7b4986ad46,1,김해공항,불편불만,직원관련
ed5bd19f0399f6bb,1,김포공항,불편불만,직원관련
ed614e6472d143dd,1,김포공항,불편불만,주차장
ec622a9fd4ae3126,1,제주공항,불편불만,연계교통
ec62b987486af043,1,청주공항,불편불만,주차장
ec806f0d364b5549,1,청주공항,불편불만,보안검색
ec829e9ded1c6382,1,김포공항,사실확인,기타
ec9772d56adef301,1,본사,단순문의,공사업무
eca039cfe2c6c022,1,제주공항,불편불만,직원관련
ecb167243067c715,1,김포공항,불편불만,주차장
ecb57eeb46bd3e13,1,김포공항,단순문의,주차장
ecc4c3455e6ddeb0,1,광주공항,불편불만,직원관련
eccf4f94f6358573,1,김해공항,칭찬,직원관련
ec145094d5ff5008,1,김해공항,불편불만,주차장
05310b03e967ac08,1,본사,VOC기타,기타
053213727e7bbacc,1,김해공항,불편불만,터미널
04cdaaeebf88170e,1,청주공항,불편불만,직원관련
04e350ddb9da7045,1,청주공항,불편불만,주차장
04e4ebdc0971751b,1,김포공항,단순문의,보안검색
04e7cc817c3c3ed3,1,본사,단순문의,보안검색
03fe0aee7e731391,1,제주공항,단순문의,기타
ece665846a9ba0c7,1,제주공항,단순문의,기타
eceb650c786c8e1a,1,김포공항,단순문의,공사업무
ecf2e8e9e3154f3a,1,김포공항,제안건의,터미널
ecfe707de263efaa,1,대구공항,단순문의,기타
ed0750527c9dd6fd,1,김해공항,제안건의,기타
ed1234b469834514,1,김포공항,불편불만,주차장
ed30e2b14e9d9cac,1,청주공항,불편불만,직원관련
ed40417dcb39fc9a,1,제주공항,불편불만,주차장
ed44b27b927170e2,1,포항경주공항,불편불만,직원관련
ed4532b4644fd1bb,1,김포공항,불편불만,항공사
ed47bb5fc3aa9edd,1,김해공항,항공기소음,공사업무
ed6ca1fb878c7d05,1,김해공항,불편불만,ID체크
ed6dfb8548091c8a,1,김포공항,불편불만,연계교통
ed6f00e20987dfe8,1,김해공항,불편불만,공사업무
ed8194d1471baf16,1,김포공항,불편불만,항공사
ed88f9f5330d7ea3,1,본사,제안건의,기타
ed959bebd932adf2,1,무안공항,제안건의,기타
eda6c50ee7c62c8f,1,청주공항,불편불만,직원관련
edabd56a05c71bd4,1,제주공항,불편불만,직원관련
edb531a634e16bb3,1,김포공항,칭찬,직원관련
edba10b5d64e9ed9,1,본사,VOC기타,공사업무
edd0ff20ebf76ea9,1,광주공항,불편불만,주차장
ecd7f24995febf51,1,울산공항,불편불만,기타
04981e17ce8e39c9,1,양양공항,불편불만,기타
04aab43bfd48a02f,1,제주공항,불편불만,보안검색
04aad2567810c8c8,1,김포공항,불편불만,보안검색
04b2be3e3a9018d8,1,청주공항,불편불만,주차장
eef44e846a311b85,1,제주공항,불편불만,직원관련
